date,doc_id,corporation,boss,law,action_cnt,rule_cnt
2014-05-15,府勞動字第10331947800號,泰翔公寓大廈管理維護股份有限公司,,30-1;30-5;39,1,3
2014-05-13,府勞動字第10331952900號,台灣廣田食品股份有限公司,,24;32-2;35;39,1,4
2014-05-13,府勞動字第10331965400號,麻洛野國際服飾有限公司,,24;32-1;36,1,3
2014-05-09,府勞動字第10331936300號,國泰世華商業銀行股份有限公司,,24;30-5,1,2
2014-05-09,府勞動字第10332459600號,瀚朝物流股份有限公司,,24,1,1
2014-05-08,府勞動字第10331960500號,永航專業貨運有限公司,,24;30-1;37;38,1,4
2014-05-05,府勞動字第10332346700號,臺北市立關渡醫院,,24,1,1
2014-05-02,府勞動字第10330955900號,上騰物業管理顧問股份有限公司,,35;37;24;22-2;36,1,5
2014-05-02,府勞動字第10332347402號,亞懋國際有限公司,,9-1,1,1
2014-05-01,府勞動字第10331713900號,大都會汽車客運股份有限公司,,32-2,1,1
2014-03-10,府勞動字第10330862500號,,黃美瑾,24;30-5;39,1,3
2014-03-05,府勞動字第10330617500號,建昇科技有限公司,,9-1,1,1
2014-01-17,府勞動字第10237813600號,新焦點麗車坊股份有限公司,,32-2,1,1
2014-01-14,府勞動字第10237692900號,百瑞精鼎國際股份有限公司,,30-5,1,1
2013-12-02,府勞動字第10236863700號,雅莊旅館有限公司,,21-1;24;32-2;36;37,1,5
2013-10-30,府勞動字第10330862500號,雲山水國際通運有限公司,,24;32-2;37;38,1,4
2013-10-30,府勞動字第10235111100號,美德耐股份有限公司,,24;38,1,2
2013-08-09,府勞動字第10234497200號,,欒謹愛,7-1;24;39;43,1,4
2014-04-28,府勞動字第10331701600號,德佳鋼鐵有限公司,,24;30-1;38;43,1,4
2014-04-24,府勞動字第10332419800號,台灣)商業銀行股份有限公司,花旗,30-5,1,1
2014-04-24,府勞動字第10331682400號,群益金鼎證券股份有限公司,,22-2,1,1
2014-04-24,府勞動字第10331714600號,國富浩華聯合會計師事務所台北所,,30-5;32-2;36,1,3
2014-04-23,府勞動字第10331693500號,馥盛股份有限公司,,24,1,1
2014-04-23,府勞動字第10331682100號,國泰醫療財團法人國泰綜合醫院,,30-1,1,1
2014-04-21,府勞動字第10331682300號,阡禾實業有限公司,,24;30-1;37;38,1,4
2014-04-21,府勞動字第10331697700號,臺北市立萬芳醫院-委託財團法人私立臺北醫學大學辦理,,32-2,1,1
2014-04-15,府勞動字第10331693800號,香港商天然護髮用品有限公司,台灣分公司,30-1;36;37,1,3
2014-04-14,府勞動字第10331675000號,宮川有限公司,,24;30-5;36,1,3
2014-04-14,府勞動字第10331666900號,雅莊旅館有限公司,,30-1;36;39,1,3
2014-04-11,府勞動字第10331320000號,新加坡商敦豪全球貨運物流股份有限公司,台灣分公司,32-2,1,1
2014-04-10,府勞動字第10331219800號,大鼎保全股份有限公司,,32-2;36;38,1,3
2014-04-10,府勞動字第10331314900號,,賴辰威,21-1;22-2;24;39,1,4
2014-04-10,府勞動字第10331326000號,通興工程有限公司,,30-5;591;592,1,3
2014-04-10,府勞動字第10331219200號,蛋塔工場食品股份有限公司,,16-3;22-2;28-2,1,3
2014-04-07,府勞動字第10331206800號,家城股份有限公司,,24;32-2;36,1,3
2014-04-03,府勞動字第10331300000號,麗優國際股份有限公司,,24;32-1;32-2;49-1,1,4
2014-04-02,府勞動字第10331212000號,日商立達大地工程股份有限公司,台灣分公司,9-1;24;30-1;32-2;36,1,5
2014-04-01,府勞動字第10331032000號,忠華保全事業股份有限公司,,24;36,1,2
2014-03-31,府勞動字第10331167000號,星希亞有限公司,,38,1,1
2014-03-28,府勞動字第10331166300號,統一速達股份有限公司,,32-2,1,1
2014-03-28,府勞動字第10331219100號,,蕭凱柏,30-1;30-5;37,1,3
2014-03-24,府勞動字第10331167400號,肌光有限公司,,16-3;22-2,1,2
2014-03-24,府勞動字第10331182200號,嬌嬌女全球國際開發股份有限公司,,22-2,1,1
2014-03-24,府勞動字第10330940900號,星興有限公司,,24;36;37,1,3
2014-03-19,府勞動字第10330940600號,郵政總局郵政醫院,,30-1,1,1
2014-03-19,府勞動字第10330947400號,聯邦保全股份有限公司,,38,1,1
2014-03-18,府勞動字第10330940800號,嬌嬌女全球國際開發股份有限公司,,22-2,1,1
2014-03-18,府勞動字第10330922800號,宏華人力資源股份有限公司,,24,1,1
2014-03-18,府勞動字第10330940400號,,林信男,30-1;32-2,1,2
2014-03-14,府勞動字第10330917100號,元加治食品有限公司,,22-2;24;32-2;39,1,4
2014-03-13,府勞動字第10330918600號,希望娛樂事業有限公司,,30-5;32-2;39,1,3
2014-03-10,府勞動字第10330865500號,王品餐飲股份有限公司,,30-1,1,1
2014-03-07,府勞動字第10330827300號,豐隆大飯店股份有限公司,,24;30-1,1,2
2014-03-07,府勞動字第10330870900號,威合公寓大廈管理維護股份有限公司,,30-1;37,1,2
2014-03-05,府勞動字第10330807700號,安捷管理顧問股份有限公司,,24;32-2;37,1,3
2014-03-05,府勞動字第10330882600號,天鷹保全股份有限公司,,32-2;36,1,2
2014-03-04,府勞動字第10330604900號,欣欣客運股份有限公司,,36,1,1
2014-03-03,府勞動字第10330806600號,天下保全股份有限公司,,32-2;36;39,1,3
2013-12-10,府勞動字第10237062600號,,李村烈,65-1,1,1
2013-12-09,府勞動字第10237063100號,依凌國際有限公司,,30-1;30-5;36,1,3
2013-12-03,府勞動字第10235219200號,新鎧科技股份有限公司,,27,1,1
2013-12-02,府勞動字第10236919900號,昇曜國際股份有限公司,,22-2;24;37,1,3
2013-10-31,府勞動字第10235013700號,阿瘦實業股份有限公司,,32-2,1,1
2013-10-30,府勞動字第10235858300號,嘉賀保全股份有限公司,,22-2,1,1
2013-10-17,府勞動字第10235981800號,東南汽車客運股份有限公司,,24;32-2;36,1,3
2013-08-29,府勞動字第10234483200號,高營造事業股份有限公司,,22-2;30-1;39,1,3
2014-02-26,府勞動字第10330806400號,財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,,36,1,1
2014-02-18,府勞動字第10330366100號,台灣富士全錄股份有限公司,,32-2,1,1
2014-02-18,府勞動字第10330189300號,馬來西亞商食益補國際股份有限公司,,30-5;49-1,1,2
2014-02-14,府勞動字第10330576100號,展圓國際股份有限公司,,24;39,1,2
2014-02-13,府勞動字第10330181300號,三商行股份有限公司,,24,1,1
2014-02-12,府勞動字第10330339000號,其其成有限公司,,22-2;24;30-1;39,1,4
2014-02-12,府勞動字第10330610600號,新鎧科技股份有限公司,,27,1,1
2014-02-11,府勞動字第10330082400號,醫療財團法人辜公亮基金會和信治癌中心醫院,,32-2,1,1
2014-02-10,府勞動字第10330150500號,凱基證券股份有限公司,,32-2,1,1
2014-02-05,府勞動字第10330107500號,其其安有限公司,,24;30-1;39,1,3
2014-01-24,府勞動字第10237876900號,三立電視股份有限公司,,24;32-2;37,1,3
2014-01-21,府勞動字第10237865100號,時代國際飯店股份有限公司,,24,1,1
2014-01-17,府勞動字第10237683100號,祥泰保全股份有限公司,,22-2;24;39,1,3
2014-01-13,府勞動字第10237579000號,中國人壽保險股份有限公司,,24;49-1;32-1;32-2,1,4
2014-01-03,府勞動字第10237571000號,大福小客車租賃股份有限公司,,30-5,1,1
2014-01-02,府勞動字第10237830900號,,林秋柑,65-1;68,1,2
2014-01-02,府勞動字第10237323300號,泰允科技股份有限公司,,24;30-5;38,1,3
2014-01-02,府勞動字第10237340900號,台灣租車股份有限公司,,24;32-2,1,2
2013-09-24,府勞動字第10235069700號,台灣施舒雅美容世界股份有限公司,,21-1;24,1,2
2013-09-14,府勞動字第10234841700號,財團法人公共電視文化事業基金會,,22-2,1,1
2013-09-13,府勞動字第10235544900號,優絲貝拉有限公司,,7-1;23-2;30-5,1,3
2013-06-28,府勞動字第10233066800號,百瑞精鼎國際股份有限公司,,24;30-5;32-2,1,3
2013-06-13,府勞動字第10232635700號,千翔保全股份有限公司,,24;39,1,2
2013-12-27,府勞動字第10237340700號,歐艾斯保全股份有限公司,,32-2;36,1,2
2013-12-25,府勞動字第10237244500號,安泰商業銀行股份有限公司,,32-1,1,1
2013-12-20,府勞動字第10237179400號,台灣)商業銀行股份有限公司,匯豐,49-1,1,1
2013-12-19,府勞動字第10237218100號,中德保全股份有限公司,,32-2;36,1,2
2013-12-18,府勞動字第10237071300號,,洪靜月,65-1,1,1
2013-12-13,府勞動字第10237029400號,森田牧場國際有限公司,,24;32-2;37,1,3
2013-12-11,府勞動字第10237062800號,叡揚資訊股份有限公司,,32-2,1,1
2013-11-28,府勞動字第10236443100號,媚登峰健康事業股份有限公司,,30-1;37,1,2
2013-11-28,府勞動字第10236808100號,香港商壹傳媒動畫有限公司,,49-1,1,1
2013-11-27,府勞動字第10236798800號,介興營造股份有限公司,,22-2,1,1
2013-11-20,府勞動字第10236437700號,長鴻榮實業股份有限公司,,37,1,1
2013-11-18,府勞動字第10237088900號,香港商立德國際商品試驗有限公司,台灣分公司,24,1,1
2013-11-11,府勞動字第10235125300號,伊頓飛瑞慕品股份有限公司,,32-2,1,1
2013-11-07,府勞動字第10235096000號,新鎧科技股份有限公司,,16-3;22-2;39,1,3
2013-11-05,府勞動字第10235184400號,彰化商業銀行股份有限公司,,24;32-2,1,2
2013-09-26,府勞動字第10235935500號,馥曼國際股份有限公司,,22-2;24;32-2;36;39,1,5
2013-08-22,府勞動字第10234533300號,上晟國際有限公司,,22-2;30-1,1,2
2013-07-25,府勞動字第10201991900號,國立故宮博物院,,9-1,1,1
2013-07-01,府勞動字第10233050000號,國泰世華商業銀行股份有限公司,,30-5,1,1
2013-06-20,府勞動字第10232662000號,財團法人公共電視文化事業基金會,,22-2,1,1
2013-06-14,府勞動字第10232659100號,知漁水產股份有限公司 ,,30-1;30-5;37,1,3
2013-06-13,府勞動字第10232635100號,臺北市立聯合醫院,,9-1;30-5,1,2
2013-06-13,府勞動字第10232635400號,智策整合行銷有限公司,,24;32-1;32-2;36;49-1,1,5
2013-06-06,府勞動字第10232628000號,嘉賀保全股份有限公司,,24;32-2;38,1,3
2013-06-06,府勞動字第10201639300號 ,家福股份有限公司 ,,24,1,1
2013-05-07,府勞動字第10232015700號,東京都保全股份有限公司,,21-1;24;32-2,1,3
2013-02-20,府勞動字第10230547900號,盧比設計有限公司,,24;32-1;32-2;36;39;49-1,1,6
2013-04-01,府勞動字第10231316900號,駿鋒保全股份有限公司,,30-5;36;37,1,3
2013-09-02,府勞動字第10202615500號,儀大股份有限公司,,30-1;36,1,2
2013-09-09,府勞動字第10234774200號,明思廣告股份有限公司,,22-2;30-5,1,2
2013-09-09,府勞動字第10234802800號,友訊科技股份有限公司,,30-2,1,1
2013-09-09,府勞動字第10235349300號,華威國際科技顧問股份有限公司,,24;30-5;32-2,1,3
2013-09-12,府勞動字第10234802200號,台北金融大樓股份有限公司,,24,1,1
2013-09-12,府勞動字第10235354400號,宏碁股份有限公司,,30-5,1,1
2013-09-12,府勞動字第10235306200號,台灣租車股份有限公司,,24,1,1
2013-09-12,府勞動字第10235306300號,台灣觀光巴士有限公司,,24;32-2;36;37,1,4
2013-09-13,府勞動字第10235393600號,山大人力有限公司,,30-5;39,1,2
2013-09-13,府勞動字第10235307000號,仁寶電腦工業股份有限公司,,32-1,1,1
2013-09-13,府勞動字第10234956000號,財團法人台灣基督教道生院附設臺北市私立道生院老人長期照顧中心（養護型）,李月桃,30-5,1,1
2013-09-13,府勞動字第10235911900號,雙富人力資源顧問有限公司,,30-5,1,1
2013-09-14,府勞動字第10234841900號,湯花國際事業有限公司,,22-2;30-1;36;38,1,4
2013-09-14,府勞動字第10234864400號,財團法人私立天主教華光智能發展中心,,24;32-2;36,1,3
2013-09-14,府勞動字第10234864200號,凱東利國際股份有限公司,,22-2,1,1
2013-09-18,府勞動字第10234867100號,金發有限公司,,16-3;21-1;22-2,1,3
2013-09-18,府勞動字第10235307400號,香辣天餐飲開發有限公司,,30-1;30-5,1,2
2013-09-18,府勞動字第10234543800號,達欣工程股份有限公司,,32-2;36,1,2
2013-09-24,府勞動字第10235543700號,三立電視股份有限公司,,30-5,1,1
2013-09-24,府勞動字第10235373100號,世平興業股份有限公司,,30-5,1,1
2013-09-26,府勞動字第10235348300號,大方茶行,,49-1,1,1
2013-09-27,府勞動字第10234975500號,騎士堡國際事業股份有限公司,,39,1,1
2013-09-27,府勞動字第10235405000號,,徐皇冠,21-1;30-1;30-5;37,1,4
2013-10-01,府勞動字第10234981000號,主富服裝股份有限公司,,24,1,1
2013-10-01,府勞動字第10234988000號,聯亞人力資訊管理顧問有限公司,,32-2,1,1
2013-10-01,府勞動字第10202944500號,家城股份有限公司,,24;39,1,2
2013-10-02,府勞動字第10236033500號,糕餅香企業社,劉大榮,36,1,1
2013-10-02,府勞動字第10234985600號,福君海悅大飯店股份有限公司,,30-1,1,1
2013-10-03,府勞動字第10235348400號,高營造事業股份有限公司,,22-2;30-1;39,1,3
2013-10-08,府勞動字第10235894500號,浩鑫股份有限公司,,32-2,1,1
2013-10-09,府勞動字第10235002800號,八海國際餐飲股份有限公司,,22-2;24;32-2;39,1,4
2013-10-14,府勞動字第10235916400號,財團法人創世社會福利基金會,,22-2;49-1,1,2
2013-10-14,府勞動字第10235928400號,創今服裝有限公司,,30-1;30-5,1,2
2013-10-15,府勞動字第10235929000號,神達電腦股份有限公司,,24,1,1
2013-10-15,府勞動字第10236242000號,臺北市私立松園老人長期照顧中心（養護型）,冉筠佩,30-5,1,1
2013-10-15,府勞動字第10235916900號,華漾實業有限公司,,24,1,1
2013-10-16,府勞動字第10235928500號,彩蝶宴有限公司,,30-1;36,1,2
2013-10-16,府勞動字第10235928200號,台灣)商業銀行股份有限公司 ,花旗,30-5,1,1
2013-10-17,府勞動字第10235849500號,環球國際包裝股份有限公司,,24;32-1;32-2;55-1,1,4
2013-10-17,府勞動字第10235981800號,東南汽車客運股份有限公司,,24;32-2;36,1,3
2013-10-21,府勞動字第10235939100號,高營造事業股份有限公司,,27,1,1
2013-10-22,府勞動字第10235928000號,英業達股份有限公司,,32-2;36,1,2
2013-10-24,府勞動字第10235941900號,新鎧科技股份有限公司,,27,1,1
2013-10-25,府勞動字第10235857500號,長鴻榮實業股份有限公司,,24,1,1
2013-10-25,府勞動字第10235007100號,安心食品服務股份有限公司,,32-2;36,1,2
2013-10-25,府勞動字第10235942400號,弼盛建設有限公司,,22-2,1,1
2013-10-28,府勞動字第10235021000號,蛋塔工場食品股份有限公司,,22-2,1,1
2013-10-29,府勞動字第10235857200號,海客模型企業社,莊水圳,24;30-1;32-2,1,3
2013-07-01,府勞動字第10233178800號,諾森貝登有限公司,,30-5;22-2;36,1,3
2013-07-04,府勞動字第10233512700號,,黃美坤,22-2;36,1,2
2013-07-05,府勞動字第10232785400號,指南汽車客運股份有限公司,,32-2,1,1
2013-07-11,府勞動字第10233335400號,立保保全股份有限公司,,32-2,1,1
2013-07-12,府勞動字第10233500500號,統一速達股份有限公司,,24;32-2,1,2
2013-07-17,府勞動字第10233541800號,三菱通運有限公司,,24;30-1;37,1,3
2013-07-18,府勞動字第10202169800號,富裕人生遊覽車客運有限公司,,30-1;32-2;36;37,1,4
2013-07-19,府勞動字第10233176100號,長和環保事業有限公司,,30-1;32-2;36,1,3
2013-07-19,府勞動字第10233845900號,史邁爾有限公司,,24;32-2;36;37,1,4
2013-07-22,府勞動字第10234417300號,,張文深,23-1;24;32-2,1,3
2013-07-22,府勞動字第10233593500號,,俞安恬,24;32-1;32-2,1,3
2013-07-22,府勞動字第10233542000號,,梁秀蘭,30-1;36;37,1,3
2013-07-24,府勞動字第10233558300號,香味股份有限公司,,22-2;24;39;49-1,1,4
2013-07-24,府勞動字第10233856100號,大福小客車租賃股份有限公司,,30-1;30-5;37;38,1,4
2013-07-26,府勞動字第10233563300號,南山人壽保險股份有限公司,,30-5,1,1
2013-07-31,府勞動字第10233949600號,,張燦華,36;26;24;37;38;30-1,1,6
2013-08-01,府勞動字第10233848400號,仁寶電腦工業股份有限公司,,24;32-2,1,2
2013-08-06,府勞動字第10233955300號,大鼎保全股份有限公司,,38,1,1
2013-08-07,府勞動字第10234564400號,中華系統整合股份有限公司,,32-1,1,1
2013-08-07,府勞動字第10202371100號,安泰商業銀行股份有限公司 ,,24;32-2,1,2
2013-08-08,府勞動字第10234275800號,,薛明玲,32-2,1,1
2013-08-12,府勞動字第10234582100號,金石保全股份有限公司,,30-5,1,1
2013-08-14,府勞動字第10234542500號,景德製藥股份有限公司,,30-5,1,1
2013-08-15,府勞動字第10235559200號,,巫貴珍,36;32-2;32-1;49-1,1,4
2013-08-19,府勞動字第10234442300號,誼光保全股份有限公司,,32-2;36,1,2
2013-08-19,府勞動字第10234442400號,欣欣客運股份有限公司,,36,1,1
2013-08-22,府勞動字第10235600300號,凱基證券股份有限公司,,24;32-2,1,2
2013-08-27,府勞動字第10234767400號,山發國際股份有限公司,,30-1;37;49-1,1,3
2013-08-27,府勞動字第10234468800號,晶華國際酒店股份有限公司,,24;32-2,1,2
2013-08-27,府勞動字第10235295300號,鵬泰顧問有限公司,,24,1,1
2013-08-27,府勞動字第10235266100號,柬埔寨商通里薩航空股份有限公司,台灣分公司,22-2;30-5;23-2;16-3,1,4
2013-08-28,府勞動字第10202556800號,復興空廚股份有限公司,,30-1;32-2;36,1,3
2013-08-29,府勞動字第10235295500號,全統物流股份有限公司,,24;32-2;38,1,3
2013-08-29,府勞動字第10234483200號,高?營造事業股份有限公司,,22-2;30-1;39,1,3
